INDICATOR_ID,INDICATOR_SHORT_NAME,Location Treatment Desc,Reporting Date,Target_Breach,Peer Average By Month,Rate Calculation By Month,Target
17,Cancer 62 Day Waiting Times,NHS Borders,01/06/2017 00:00,TRUE,0.83,0.61,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/07/2017 00:00,TRUE,0.86,0.98,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/08/2017 00:00,FALSE,0.99,0.75,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/09/2017 00:00,TRUE,0.68,0.84,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/10/2017 00:00,TRUE,0.94,0.60,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/11/2017 00:00,TRUE,0.87,0.79,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/12/2017 00:00,TRUE,0.88,0.89,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/01/2018 00:00,FALSE,0.96,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/02/2018 00:00,TRUE,0.83,1.00,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/03/2018 00:00,TRUE,0.78,0.72,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/04/2018 00:00,TRUE,0.71,0.70,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/05/2018 00:00,FALSE,0.97,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/06/2018 00:00,TRUE,0.75,0.72,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/07/2018 00:00,TRUE,0.84,0.64,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/08/2018 00:00,TRUE,0.62,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/09/2018 00:00,TRUE,0.87,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/10/2018 00:00,TRUE,0.74,0.70,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/11/2018 00:00,TRUE,0.85,0.81,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/12/2018 00:00,TRUE,0.60,0.81,0.95
4,18 weeks CAMH Services Treatment,NHS Borders,01/04/2017 00:00,TRUE,0.77,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/05/2017 00:00,TRUE,0.77,0.61,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/06/2017 00:00,TRUE,0.71,0.96,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/07/2017 00:00,TRUE,0.62,0.67,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/08/2017 00:00,TRUE,0.72,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/09/2017 00:00,TRUE,0.83,0.65,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/10/2017 00:00,TRUE,0.67,0.67,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/11/2017 00:00,TRUE,0.67,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/12/2017 00:00,TRUE,0.72,0.99,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/01/2018 00:00,TRUE,0.88,0.81,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/02/2018 00:00,TRUE,0.69,0.61,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/03/2018 00:00,TRUE,0.81,0.62,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/04/2018 00:00,TRUE,0.70,0.82,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/05/2018 00:00,TRUE,0.71,0.71,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/06/2018 00:00,FALSE,0.93,0.69,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/07/2018 00:00,TRUE,0.63,0.94,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/08/2018 00:00,TRUE,0.65,0.83,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/09/2018 00:00,TRUE,0.76,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/10/2018 00:00,TRUE,0.89,0.92,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/11/2018 00:00,TRUE,0.84,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Borders,01/12/2018 00:00,FALSE,0.98,0.73,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/01/2017 00:00,FALSE,0.93,0.61,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/02/2017 00:00,FALSE,0.96,0.77,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/03/2017 00:00,FALSE,0.91,0.85,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/04/2017 00:00,TRUE,0.81,0.60,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/05/2017 00:00,TRUE,0.60,0.64,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/06/2017 00:00,TRUE,0.86,0.92,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/07/2017 00:00,TRUE,0.71,0.63,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/08/2017 00:00,TRUE,0.72,0.77,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/09/2017 00:00,TRUE,0.61,0.90,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/10/2017 00:00,TRUE,0.74,0.66,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/11/2017 00:00,TRUE,0.65,0.63,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/12/2017 00:00,TRUE,0.82,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/01/2018 00:00,TRUE,0.82,0.95,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/02/2018 00:00,TRUE,0.74,0.81,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/03/2018 00:00,TRUE,0.64,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/04/2018 00:00,TRUE,0.77,0.99,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/05/2018 00:00,TRUE,0.85,0.97,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/06/2018 00:00,TRUE,0.64,0.68,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/07/2018 00:00,TRUE,0.61,0.76,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/08/2018 00:00,TRUE,0.87,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/09/2018 00:00,TRUE,0.73,0.65,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/10/2018 00:00,TRUE,0.61,0.92,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/11/2018 00:00,TRUE,0.85,0.82,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Borders,01/12/2018 00:00,FALSE,0.96,0.79,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/01/2017 00:00,TRUE,0.78,0.94,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/02/2017 00:00,TRUE,0.61,0.87,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/03/2017 00:00,FALSE,0.99,0.97,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/04/2017 00:00,TRUE,0.66,0.85,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/05/2017 00:00,TRUE,0.68,0.66,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/06/2017 00:00,FALSE,0.92,0.61,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/07/2017 00:00,TRUE,0.88,0.80,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/08/2017 00:00,TRUE,0.87,0.97,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/09/2017 00:00,FALSE,0.97,0.73,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/10/2017 00:00,TRUE,0.73,0.88,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/11/2017 00:00,FALSE,0.94,0.86,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/12/2017 00:00,TRUE,0.60,0.83,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/01/2018 00:00,TRUE,0.87,0.84,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/02/2018 00:00,TRUE,0.67,0.65,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/03/2018 00:00,TRUE,0.77,0.72,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/04/2018 00:00,TRUE,0.72,0.74,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/05/2018 00:00,TRUE,0.61,0.99,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/06/2018 00:00,TRUE,0.83,0.75,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/07/2018 00:00,FALSE,0.95,0.89,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/08/2018 00:00,TRUE,0.79,0.67,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/09/2018 00:00,TRUE,0.78,0.72,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/10/2018 00:00,FALSE,1.00,0.72,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/11/2018 00:00,TRUE,0.83,0.94,0.9
7,18 weeks Referral to Treatment,NHS Borders,01/12/2018 00:00,TRUE,0.73,0.85,0.9
9,A&E - 4 hour target,NHS Borders,01/01/2017 00:00,TRUE,0.86,0.65,0.95
9,A&E - 4 hour target,NHS Borders,01/02/2017 00:00,FALSE,1.00,0.60,0.95
9,A&E - 4 hour target,NHS Borders,01/03/2017 00:00,TRUE,0.71,0.82,0.95
9,A&E - 4 hour target,NHS Borders,01/04/2017 00:00,TRUE,0.84,0.93,0.95
9,A&E - 4 hour target,NHS Borders,01/05/2017 00:00,TRUE,0.93,0.89,0.95
9,A&E - 4 hour target,NHS Borders,01/06/2017 00:00,FALSE,0.97,0.73,0.95
9,A&E - 4 hour target,NHS Borders,01/07/2017 00:00,FALSE,0.97,0.81,0.95
9,A&E - 4 hour target,NHS Borders,01/08/2017 00:00,TRUE,0.72,0.84,0.95
9,A&E - 4 hour target,NHS Borders,01/09/2017 00:00,TRUE,0.73,0.88,0.95
9,A&E - 4 hour target,NHS Borders,01/10/2017 00:00,TRUE,0.88,0.67,0.95
9,A&E - 4 hour target,NHS Borders,01/11/2017 00:00,TRUE,0.94,0.81,0.95
9,A&E - 4 hour target,NHS Borders,01/12/2017 00:00,FALSE,0.98,0.84,0.95
9,A&E - 4 hour target,NHS Borders,01/01/2018 00:00,TRUE,0.67,0.73,0.95
9,A&E - 4 hour target,NHS Borders,01/02/2018 00:00,TRUE,0.73,0.81,0.95
9,A&E - 4 hour target,NHS Borders,01/03/2018 00:00,TRUE,0.88,0.65,0.95
9,A&E - 4 hour target,NHS Borders,01/04/2018 00:00,TRUE,0.91,0.85,0.95
9,A&E - 4 hour target,NHS Borders,01/05/2018 00:00,TRUE,0.78,0.94,0.95
9,A&E - 4 hour target,NHS Borders,01/06/2018 00:00,TRUE,0.68,0.74,0.95
9,A&E - 4 hour target,NHS Borders,01/07/2018 00:00,TRUE,0.82,0.75,0.95
9,A&E - 4 hour target,NHS Borders,01/08/2018 00:00,TRUE,0.69,0.70,0.95
9,A&E - 4 hour target,NHS Borders,01/09/2018 00:00,TRUE,0.87,0.60,0.95
9,A&E - 4 hour target,NHS Borders,01/10/2018 00:00,TRUE,0.82,0.90,0.95
9,A&E - 4 hour target,NHS Borders,01/11/2018 00:00,TRUE,0.60,0.76,0.95
9,A&E - 4 hour target,NHS Borders,01/12/2018 00:00,FALSE,0.98,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/04/2018 00:00,TRUE,0.86,0.93,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/05/2018 00:00,TRUE,0.78,0.95,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/06/2018 00:00,FALSE,0.98,0.84,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/07/2018 00:00,TRUE,0.77,0.86,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/08/2018 00:00,TRUE,0.82,0.66,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/09/2018 00:00,TRUE,0.63,0.93,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/10/2018 00:00,TRUE,0.74,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/11/2018 00:00,TRUE,0.89,0.86,0.95
17,Cancer 62 Day Waiting Times,NHS Borders,01/12/2018 00:00,TRUE,0.72,0.81,0.95
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/01/2017 00:00,TRUE,0.60,0.93,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/02/2017 00:00,TRUE,0.66,0.95,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/03/2017 00:00,TRUE,0.79,0.78,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/04/2017 00:00,TRUE,0.83,0.70,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/05/2017 00:00,TRUE,0.66,0.85,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/06/2017 00:00,TRUE,0.82,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/07/2017 00:00,TRUE,0.67,0.82,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/08/2017 00:00,TRUE,0.95,0.76,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/09/2017 00:00,TRUE,0.69,0.72,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/10/2017 00:00,TRUE,0.85,0.78,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/11/2017 00:00,TRUE,0.67,0.87,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/12/2017 00:00,TRUE,0.81,0.83,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/01/2018 00:00,TRUE,0.76,0.60,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/02/2018 00:00,TRUE,0.93,0.96,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/03/2018 00:00,TRUE,0.88,0.65,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/04/2018 00:00,TRUE,0.63,0.91,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/05/2018 00:00,TRUE,0.95,0.70,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/06/2018 00:00,TRUE,0.72,0.96,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/07/2018 00:00,TRUE,0.66,0.74,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/08/2018 00:00,TRUE,0.83,0.91,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/09/2018 00:00,TRUE,0.61,0.88,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/10/2018 00:00,TRUE,0.91,0.64,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/11/2018 00:00,TRUE,0.80,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Borders,01/12/2018 00:00,TRUE,0.98,0.67,1
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/01/2017 00:00,FALSE,0.99,0.83,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/02/2017 00:00,FALSE,0.90,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/03/2017 00:00,FALSE,0.94,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/04/2017 00:00,TRUE,0.80,0.62,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/05/2017 00:00,FALSE,0.95,0.65,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/06/2017 00:00,FALSE,0.99,0.62,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/07/2017 00:00,TRUE,0.82,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/08/2017 00:00,FALSE,1.00,0.94,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.64,0.90,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/10/2017 00:00,TRUE,0.75,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/11/2017 00:00,TRUE,0.74,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/12/2017 00:00,TRUE,0.73,0.92,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/10/2018 00:00,FALSE,0.90,0.89,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/11/2018 00:00,TRUE,0.78,0.85,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/12/2018 00:00,TRUE,0.81,0.85,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/07/2017 00:00,TRUE,0.87,0.63,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/08/2017 00:00,TRUE,0.66,0.75,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.71,0.87,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/07/2018 00:00,TRUE,0.72,0.87,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/08/2018 00:00,TRUE,0.62,0.93,0.9
7,18 weeks Referral to Treatment,NHS Dumfries & Galloway,01/09/2018 00:00,TRUE,0.70,0.78,0.9
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/01/2017 00:00,TRUE,0.69,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/02/2017 00:00,TRUE,0.76,0.63,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/03/2017 00:00,TRUE,0.67,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/04/2017 00:00,TRUE,0.89,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/05/2017 00:00,TRUE,0.76,0.79,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/06/2017 00:00,TRUE,0.68,0.96,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/07/2017 00:00,TRUE,0.78,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/08/2017 00:00,TRUE,0.60,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.91,0.67,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/10/2017 00:00,TRUE,0.78,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/11/2017 00:00,FALSE,1.00,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/12/2017 00:00,TRUE,0.61,0.98,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/01/2018 00:00,TRUE,0.72,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/02/2018 00:00,TRUE,0.94,0.85,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/03/2018 00:00,FALSE,0.98,0.68,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/04/2018 00:00,FALSE,0.96,0.72,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/05/2018 00:00,TRUE,0.61,1.00,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/06/2018 00:00,TRUE,0.85,0.94,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/07/2018 00:00,TRUE,0.70,0.85,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/08/2018 00:00,TRUE,0.68,0.67,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/09/2018 00:00,TRUE,0.65,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/10/2018 00:00,FALSE,0.97,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/11/2018 00:00,TRUE,0.70,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Dumfries & Galloway,01/12/2018 00:00,TRUE,0.61,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/01/2017 00:00,TRUE,0.61,0.89,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/02/2017 00:00,TRUE,0.73,0.68,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/03/2017 00:00,FALSE,1.00,0.94,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/04/2017 00:00,TRUE,0.61,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/05/2017 00:00,TRUE,0.64,0.76,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/06/2017 00:00,TRUE,0.63,0.79,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/07/2017 00:00,TRUE,0.83,0.61,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/08/2017 00:00,TRUE,0.72,0.68,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.77,0.78,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/10/2017 00:00,FALSE,0.98,0.96,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/11/2017 00:00,TRUE,0.61,0.67,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/12/2017 00:00,TRUE,0.81,0.71,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/01/2018 00:00,FALSE,1.00,0.73,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/02/2018 00:00,FALSE,0.97,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/03/2018 00:00,TRUE,0.86,0.87,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/04/2018 00:00,TRUE,0.92,0.91,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/05/2018 00:00,TRUE,0.89,0.82,0.95
17,Cancer 62 Day Waiting Times,NHS Dumfries & Galloway,01/06/2018 00:00,TRUE,0.82,0.68,0.95
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/04/2017 00:00,TRUE,0.76,0.99,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/05/2017 00:00,TRUE,0.74,1.00,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/06/2017 00:00,TRUE,0.68,0.91,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/07/2017 00:00,FALSE,0.93,0.74,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/08/2017 00:00,TRUE,0.88,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.70,0.62,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/10/2017 00:00,FALSE,0.95,0.76,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/11/2017 00:00,TRUE,0.70,0.89,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/12/2017 00:00,TRUE,0.70,0.84,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/01/2018 00:00,TRUE,0.67,0.99,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/02/2018 00:00,TRUE,0.64,0.78,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/03/2018 00:00,TRUE,0.72,0.99,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/04/2018 00:00,FALSE,0.94,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/05/2018 00:00,TRUE,0.70,0.76,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/06/2018 00:00,TRUE,0.77,0.73,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/07/2018 00:00,TRUE,0.81,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/08/2018 00:00,TRUE,0.62,0.77,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/09/2018 00:00,TRUE,0.71,0.69,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/10/2018 00:00,TRUE,0.77,0.83,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/11/2018 00:00,TRUE,0.73,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Dumfries & Galloway,01/12/2018 00:00,TRUE,0.69,0.98,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/01/2017 00:00,TRUE,0.63,0.95,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/02/2017 00:00,FALSE,0.95,0.66,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/03/2017 00:00,FALSE,0.92,0.89,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/04/2017 00:00,TRUE,0.62,0.64,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/05/2017 00:00,FALSE,0.97,0.76,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/06/2017 00:00,TRUE,0.69,0.72,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/07/2017 00:00,FALSE,0.92,0.74,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/08/2017 00:00,TRUE,0.87,0.75,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/09/2017 00:00,TRUE,0.81,0.92,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/10/2017 00:00,TRUE,0.67,1.00,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/11/2017 00:00,FALSE,1.00,0.87,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/12/2017 00:00,TRUE,0.76,0.93,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/01/2018 00:00,TRUE,0.67,0.73,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/02/2018 00:00,TRUE,0.82,0.87,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/03/2018 00:00,TRUE,0.78,0.83,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Dumfries & Galloway,01/04/2018 00:00,TRUE,0.77,0.70,0.9
